countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId,RtCode,area.buff,area.PA.TOT,prop.PA.TOT,area.PA.I.IV,prop.PA.I.IV,Alt_mean,mainoccG,sp_richness.NONNAT,abundance.NONNAT,sp_richness,abundance,hf00,hf05,hf10,hf13,hf09,npp,Alt_mean2
840,14,429,CECILVILLE,1,41.0822737,-123.0816729,66,5,0,1,1,14_429,5472133.353,35318.89204,0.006454319,35318.89204,0.006454319,978.2222222,For,14,183,14,183,8,8,8,8,1.857142857,2.797367215,956918.716
840,14,430,MEDICINE MTN.,1,41.534114,-121.58434,85,9,0,1,1,14_430,2033080.129,0,0,0,0,2066,For,25,224,25,224,8,8,8,8,0,2.249876976,4268356
840,14,431,HAY FORK,1,40.4903837,-123.0732879,93,5,0,1,1,14_431,4651627.31,0,0,0,0,875,For,28,242,28,242,8,8,8,8,1.312915516,3.553088069,765625
840,14,434,STRAWBERRY,1,38.1700196,-120.0376959,66,15,0,1,1,14_434,12940141.03,0,0,0,0,1603.2,For,26,221,26,221,8,8,8,8,7.558744066,3.014210105,2570250.24
840,14,435,FRIDAY RIDGE,1,40.8879703,-123.6046832,93,5,0,1,1,14_435,6176406.993,1039463.954,0.168295897,0,0,539.2222222,For,33,286,33,286,9,9,9,9,5.071676408,4.618541002,290760.6049
840,14,436,LAST CHANCE,1,40.1541637,-120.5453404,66,15,0,1,1,14_436,5796819.482,0,0,0,0,1707.857143,For,25,244,25,244,8,8,8,8,1.535727756,1.778666377,2916776.02
840,14,47,OAK GROVE,1,33.3988807,-116.8011859,90,32,0,1,1,14_47,4444046.019,0,0,0,0,778.8333333,Herb,34,304,31,255,9,9,9,9,7.621370633,1.258550704,606581.3611
840,14,49,PALO VERDE,1,33.4048617,-114.7292329,82,33,0,1,1,14_49,4389469.953,335708.534,0.076480426,0,0,70.85714286,Herb,17,144,17,144,17,16,16,16,14.12777734,0.186638787,5020.734694
840,14,5,HONEYDEW,1,40.2431947,-124.1233439,93,5,0,1,1,14_5,6474981.198,0,0,0,0,120.8181818,Herb,48,309,48,309,9.5,9.5,9.5,9.5,9.112309297,5.52312994,14597.03306
840,14,503,Tracy 2,1,37.665124,-121.73284,91,32,0,1,1,14_503,10408059.42,0,0,0,0,175.875,Herb,20,237,18,198,37,37,37,37,31.58812552,2.201894641,30932.01563
840,14,51,ANZA BORREGO,1,32.903954,-116.23272,90,33,0,1,1,14_51,8295900.893,7685291.803,0.926396289,7685291.803,0.926396289,292,Bare,12,93,12,93,8,8,8,8,1,0.26999262,85264
840,14,59,INYOKERN,1,35.6076917,-117.800197,83,33,0,1,1,14_59,4598624.418,0,0,0,0,783.7142857,Shrub,5,67,5,67,15,14.5,14.5,14.5,13.1642298,0.41086369,614208.0816
840,14,6,HOLMES,1,40.4150917,-123.9615249,93,5,0,1,1,14_6,4653658.132,2127924.471,0.457258443,0,0,98.42857143,For,25,262,25,262,16.5,14.5,14.5,14.5,12.9941686,5.215243578,9688.183673
840,14,64,TECOPA,1,35.8040435,-116.1930811,83,33,0,1,1,14_64,6821106.707,2063124.953,0.302461909,0,0,527,Shrub,22,107,22,107,9,9,9,9,1.250686322,0.181256149,277729
840,14,69,IRON MTNS,1,34.0883297,-115.1040949,82,33,0,1,1,14_69,4384811.26,954225.4538,0.217620645,0,0,300.1666667,Bare,3,10,3,10,6,6,6,6,9,0.058378443,90100.02778
840,14,7,RED BLUFF,1,40.3520163,-122.3059647,92,32,0,1,1,14_7,5122681.875,0,0,0,0,133.1111111,Herb,29,434,26,365,30,26.5,27,27,22.12137063,2.321850419,17718.5679
840,14,71,POINT REYES,1,38.0453507,-122.8668979,93,32,0,1,1,14_71,5126097.829,4532194.875,0.884141315,1962974.859,0.382937456,122.8571429,For,30,493,30,493,11,11,11,11,4.336790596,5.227239132,15093.87755
840,14,78,JOHNSVILLE,1,39.7846537,-120.6326679,66,15,0,1,1,14_78,5871134.777,740243.5725,0.126081857,0,0,1368.888889,For,26,243,26,243,13,11,15,15,8.394989831,2.792753458,1873856.79
840,14,79,COHASSET,1,39.9935292,-121.704424,92,32,0,1,1,14_79,3494197.861,0,0,0,0,1097.5,For,17,214,17,214,10,10,10,10,2.400341034,3.396222949,1204506.25
840,14,80,ORLAND,1,39.7633427,-122.2390059,91,32,0,1,1,14_80,4358259.268,0,0,0,0,90.75,Herb,24,361,20,251,24.5,22,25,25,12.53655005,2.029650688,8235.5625
840,14,82,WOODFORDS,1,38.7754607,-119.8237379,66,15,0,1,1,14_82,4569738.306,0,0,0,0,1798.875,For,38,302,38,302,9,9,9,9,8.6,1.683316946,3235951.266
840,14,83,FAIRFAX,1,37.9851247,-122.5909499,93,32,0,1,1,14_83,5676132.951,2227441.839,0.392422422,0,0,170.1111111,For,33,256,33,256,24,22,24,24,23.2855041,5.019931316,28937.79012
840,14,88,COTTONWOOD,1,33.6738577,-115.8016279,82,33,0,1,1,14_88,4378235.716,3764916.44,0.859916342,3764916.44,0.859916342,633.3333333,Shrub,11,60,11,60,9,9,9,9,2.474606514,0.183870569,401111.1111
840,14,89,NILAND,1,33.2200507,-115.4847789,82,33,0,1,1,14_89,4359172.06,0,0,0,0,-40.57142857,Herb,19,127,17,124,17,16,15,15,12.36475115,0.142962597,1646.040816
840,14,9,EAGLE LAKE,1,40.5758997,-120.6982799,85,15,0,1,1,14_9,5577565.101,0,0,0,0,1615.8,For,21,150,21,150,8,8,8,8,4.665413916,1.612266243,2610809.64
840,14,900,IRON GATE,1,41.9024247,-122.5631179,85,9,0,1,3,14_900,4708894.822,0,0,0,0,671.875,Herb,47,1249,44,1105,17,15,15,15,10.61242771,1.53967768,451416.0156
840,14,901,GAZELLE,1,41.5209207,-122.5202179,85,5,0,1,3,14_901,4838050.48,0,0,0,0,885.875,Herb,24,271,21,252,15.5,15.5,15.5,15.5,7.360105673,1.855253458,784774.5156
840,14,902,SHIP MTN.,1,41.8824344,-123.8192961,93,5,0,1,3,14_902,5550356.158,1964002.636,0.353851641,0,0,458.875,For,19,198,19,198,8,8,8,8,7.067893314,4.2359128,210566.2656
840,14,907,CHOLLA GARD.,1,33.9250177,-115.9269019,82,33,0,1,3,14_907,8643525.075,8643524.937,0.999999984,8643524.937,0.999999984,670,Shrub,7,53,7,53,8,8,8,8,2,0.164185531,448900
840,14,95,LUMBERYARD,1,38.5562592,-120.2906994,66,15,0,1,1,14_95,12268192.69,0,0,0,0,1763.052632,For,26,303,26,303,8,8,8,8,7.226298459,2.508243203,3108354.582
840,14,953,SOUTH FORK MTN,1,40.6229877,-123.6395269,93,5,0,1,3,14_953,5095995.456,0,0,0,0,1240.142857,For,24,262,24,262,8,8,8,8,3.062502146,4.378321648,1537954.306
840,14,96,BODIE,1,38.1752167,-119.1943049,88,9,0,1,1,14_96,4991183.938,1448863.84,0.290284601,1448863.84,0.290284601,2161.285714,For,34,256,34,256,8,8,8,8,7.333333333,0.657234251,4671155.939
840,14,98,FOLSOM,1,38.7202247,-121.0356899,92,32,0,1,1,14_98,9858933.819,0,0,0,0,224.9230769,Herb,39,419,37,406,32,32,32,32,21.1788679,2.863188982,50590.39053
840,17,1,MAYBELL,1,40.7402199,-108.0883263,86,10,0,1,1,17_1,4081035.223,0,0,0,0,1936.2,Shrub,14,233,14,233,11,11,11,11,3,0.634473443,3748870.44
840,17,10,ASPEN,1,39.2438073,-106.7610657,62,16,0,1,1,17_10,5545417.273,2993.862383,0.00053988,0,0,2690,For,26,129,26,129,9,9,9,9,2.267170482,1.42156738,7236100
840,17,11,CHEESMAN LK,1,39.2209796,-105.2791994,62,16,0,1,1,17_11,2026642.852,0,0,0,0,2142,Shrub,26,178,26,178,8,8,8,8,11,1.20718503,4588164
840,17,12,KIOWA,1,39.3798417,-104.3691567,87,18,0,1,1,17_12,4334825.113,0,0,0,0,1905.4,Herb,17,340,16,333,11,11,11,11,5.414099137,0.747047246,3630549.16
840,17,126,CONE MTN,1,37.6256667,-104.3100659,87,18,0,1,1,17_126,4526208.081,0,0,0,0,1686.5,Herb,21,127,21,127,11,11,11,11,3,0.538508862,2844282.25
840,17,13,LAST CHANCE,1,39.8568857,-103.6493769,36,18,0,1,1,17_13,4368148.157,0,0,0,0,1416.142857,Herb,17,204,16,200,8,8,8,8,0.276386625,0.870693922,2005460.592
840,17,138,Rosevale,1,39.0521056,-108.5755774,84,16,0,1,1,17_138,6149026.161,59583.37846,0.009689889,0,0,1420.444444,Shrub,21,197,19,148,36,36,37,37,36.30539534,0.69937253,2017662.42
840,17,14,ABARR,1,39.8307687,-102.6325909,36,18,0,1,1,17_14,5513219.672,508184.9707,0.092175716,0,0,1276.285714,Herb,21,551,20,550,10,10,10,10,3.981828621,0.814406991,1628905.224
840,17,15,DELTA,1,38.694789,-108.1390507,84,16,0,1,1,17_15,4192885.852,446557.3357,0.106503576,0,0,1545.666667,Shrub,13,127,13,127,14,12,12,12,6.222036441,0.675688982,2389085.444
840,17,153,RIO GRNDS RS,1,37.7792747,-107.0036239,62,16,0,1,1,17_153,4513662.967,0,0,0,0,2867,Shrub,15,66,15,66,8,8,8,8,6.666666667,1.314222455,8219689
840,17,154,SUMMITVILLE,1,37.6329865,-106.4250933,62,16,0,1,1,17_154,5376053.304,0,0,0,0,2499.6,Herb,26,156,25,154,9,9,9,9,1.708673477,0.684301198,6248000.16
840,17,17,PARLIN,1,38.5137277,-106.7550729,62,16,0,1,1,17_17,4853725.864,0,0,0,0,2437.166667,Mosaic,37,292,35,274,16,16,16,16,11.4,0.599717021,5939781.361
840,17,19,RUSH,1,38.8398807,-104.0920409,36,18,0,1,1,17_19,4439405.101,0,0,0,0,1821.857143,Herb,19,458,16,363,11,11,11,11,8.6,0.584645689,3319163.449
840,17,2,GREAT DIVIDE,1,40.8403233,-107.6901017,86,10,0,1,1,17_2,6757464.686,0,0,0,0,2040.333333,Shrub,22,229,20,226,11,11,11,11,3.658271813,0.701525569,4162960.111
840,17,20,BOYERO,1,38.6410567,-103.2279359,36,18,0,1,1,17_20,5949829.729,553312.8517,0.092996418,0,0,1453.6,Herb,15,311,12,283,11,11,11,11,1,0.576648653,2112952.96
840,17,202,DUNCKLEY PAS,1,40.2101727,-107.0331404,62,16,0,1,1,17_202,4526747.566,0,0,0,0,2570.428571,For,18,92,18,92,9,9,9,9,2.250809034,1.318220973,6607103.041
840,17,203,BUFFALO PARK,1,40.1331937,-106.4907839,62,16,0,1,1,17_203,5825699.246,819040.2756,0.140590896,0,0,2565.666667,Shrub,28,553,28,553,10,10,10,10,7.42005229,0.759965569,6582645.444
840,17,204,DEADMAN RD.,1,40.7597487,-105.4722069,62,16,0,1,1,17_204,4944792.662,0,0,0,0,2408.714286,For,40,596,40,596,9,9,9,9,1.943518559,1.229945838,5801904.51
840,17,205,GROVER,1,40.8566157,-104.5420149,36,18,0,1,1,17_205,11629209.79,0,0,0,0,1634.611111,Herb,6,264,6,264,10,10,10,10,2.214285714,0.690760344,2671953.485
840,17,206,STONEHAM,1,40.5807997,-103.6580889,36,18,0,1,1,17_206,5202579.849,0,0,0,0,1400,Herb,23,393,20,340,10,11,11,11,9.677411079,0.786724925,1960000
840,17,207,AMHERST,1,40.6141447,-102.0845649,36,18,0,1,1,17_207,4355909.437,0,0,0,0,1101,Herb,15,382,14,370,15,15,15,15,5.148524332,0.959891737,1212201
840,17,208,DE BEQUE,1,39.5130367,-108.4622799,84,16,0,1,1,17_208,4553167.874,0,0,0,0,1879.571429,For,28,221,28,221,10,10,10,10,4.4,0.773499012,3532788.755
840,17,209,FLATTOPS,1,39.6468148,-107.6169662,62,16,0,1,1,17_209,4592113.483,0,0,0,0,2099.428571,For,28,167,28,167,11,11,11.5,12,5.083593607,1.261934042,4407600.327
840,17,21,LAMAR,1,38.1437717,-102.5212329,36,18,0,1,1,17_21,4503816.996,0,0,0,0,1128,Herb,13,141,13,141,9,9,9,9,5.571584773,0.889763772,1272384
840,17,213,LIMON,1,39.373985,-103.7867237,36,18,0,1,1,17_213,5695739.978,0,0,0,0,1805.2,Herb,15,335,12,313,11,11,11,11,2.548032693,0.77780509,3258747.04
840,17,216,PAONIA,1,38.8387837,-107.6025079,84,16,0,1,1,17_216,5727733.703,0,0,0,0,1733.142857,Mosaic,23,401,20,327,15,14,14,14,8.440521104,1.34282726,3003784.163
840,17,217,TINCUP,1,38.7474207,-106.431206,62,16,0,1,1,17_217,5001318.973,0,0,0,0,3322.333333,For,25,207,25,207,8,8,8,8,1,0.771038413,11037898.78
840,17,218,WET MTNS.,1,38.3674037,-105.2290729,62,16,0,1,1,17_218,4850977.728,0,0,0,0,1931.625,For,19,125,19,125,10,10,10,10,5.544546536,1.076156497,3731175.141
840,17,221,NEEGRANDE,1,38.2958688,-102.7381166,36,18,0,1,1,17_221,4810592.512,1876473.231,0.390071125,0,0,1201.857143,Herb,19,222,18,221,9,9,9,9,4.851819229,0.673689708,1444460.592
840,17,222,GROUNDHOG RS,1,37.7801857,-108.0888449,62,16,0,1,1,17_222,13396053.62,84466.37258,0.006305318,84466.37258,0.006305318,2923.55,For,31,150,31,150,8,8,8,8,0.313808208,1.42233634,8547144.603
840,17,223,PIEDRA,1,37.2329382,-107.183624,62,16,0,1,1,17_223,5192985.215,0,0,0,0,2152.142857,For,30,130,30,130,10,8,10,9,6.779615879,1.493233323,4631718.878
840,17,225,MOSCA,1,37.6909727,-105.927905,87,16,0,1,1,17_225,4401957.87,0,0,0,0,2269.166667,Herb,15,232,14,208,15,15,15,15,3.749647284,0.491756901,5149117.361
840,17,227,NINAVIEW,1,37.5201847,-103.1112899,87,18,0,1,1,17_227,5504906.824,0,0,0,0,1498.142857,Herb,13,226,13,226,9,9,9,9,1,0.64154774,2244432.02
840,17,228,EDLER,1,37.1640087,-102.2766499,36,18,0,1,1,17_228,4358565.813,0,0,0,0,1217.166667,Herb,19,385,17,333,15,15,15,15,0,0.630474895,1481494.694
840,17,23,FALFA,1,37.2149507,-107.7918089,84,16,0,1,1,17_23,7945055.323,0,0,0,0,2067.230769,Herb,27,390,24,276,22,21,21,20,10.53577719,1.12813729,4273443.053
840,17,28,TWO BUTTES,1,37.6879837,-102.2921829,36,18,0,1,1,17_28,4358256.996,0,0,0,0,1209.285714,Herb,17,264,15,228,13,13,13,13,1.650037205,0.688607275,1462371.939
840,17,3,YAMPA,1,40.1531859,-106.874918,84,16,0,1,1,17_3,8042219.193,0,0,0,0,2465.272727,For,50,856,49,853,9,8,8,8,8.810937574,1.592888713,6077569.62
840,17,301,DINOSAUR,1,40.2777657,-108.5596319,84,16,0,1,1,17_301,4555346.982,0,0,0,0,1785.857143,Shrub,23,247,22,242,11,11,11,11,6.174076955,0.556040838,3189285.735
840,17,302,LAY,1,40.6681037,-107.8616029,86,10,0,1,1,17_302,5094773.807,0,0,0,0,2041.875,Shrub,14,202,14,202,11,11,11,11,3.250022377,0.654773593,4169253.516
840,17,303,STEAMBOAT L.,1,40.6746076,-106.9331855,62,16,0,1,1,17_303,5132447.072,0,0,0,0,2177.111111,Mosaic,24,227,23,224,9,9,9,9,1,1.455708683,4739812.79
840,17,304,COMANCHE PK,1,40.5692247,-105.4284449,62,16,0,1,1,17_304,5509786.867,0,0,0,0,2544.5,For,28,172,28,172,8,8,8,8,1.250229836,2.132997036,6474480.25
840,17,305,NUNN,1,40.8627005,-104.6390073,36,18,0,1,1,17_305,12084004.55,0,0,0,0,1663.6875,Herb,22,1316,19,1304,10,10,10,10,3.203191534,0.685839087,2767856.098
840,17,306,FORT MORGAN,1,40.3492697,-103.7997669,36,18,0,1,1,17_306,4434294.999,0,0,0,0,1344.428571,Herb,25,217,22,192,15,15,15,15,9.85742712,0.961122036,1807488.184
840,17,307,JULESBURG,1,40.9679121,-102.3257889,36,18,0,1,1,17_307,6080298.142,0,0,0,0,1077,Herb,20,302,17,253,18,17,17,17,20.125,0.967273653,1159929
840,17,308,BAXTER PASS,1,39.4433277,-108.9548949,84,16,0,1,1,17_308,4415759.808,0,0,0,0,1763.166667,Shrub,22,175,21,164,10,10,10,10,3.250028133,0.716289341,3108756.694
840,17,309,RAGGED MTN.,1,39.0799673,-107.3678337,62,16,0,1,1,17_309,4255985.597,0,0,0,0,2201.166667,Mosaic,24,196,24,196,9,9,9,9,4.989748955,1.406803668,4845134.694
840,17,31,WRAY GULCH,1,40.0653006,-108.4153871,84,16,0,1,1,17_31,4525553.132,0,0,0,0,1935.6,Shrub,27,327,27,327,11,11,11,11,3.251493318,0.623708159,3746547.36
840,17,311,COMO,1,39.4106807,-105.9687199,62,16,0,1,1,17_311,4792407.39,0,0,0,0,3423.166667,For,26,255,26,255,12,12,12,12,2.592913111,0.831938982,11718070.03
840,17,312,BENNETT,1,39.7238537,-104.3773535,36,18,0,1,1,17_312,5826860.579,0,0,0,0,1687.75,Herb,8,302,8,302,18.5,19.5,20.5,21,8.799771166,0.813074152,2848500.063
840,17,314,BURLINGTON,1,39.1718637,-102.1105579,36,18,0,1,1,17_314,4355700.769,0,0,0,0,1220.555556,Herb,21,408,19,388,15,15,15,15,6.450020409,0.895607769,1489755.864
840,17,315,BASIN,1,38.0687767,-108.4608309,87,16,0,1,1,17_315,4446117.718,0,0,0,0,2075,Herb,33,229,31,218,11,11,11,11,3.862182856,0.896530539,4305625
840,17,317,MARSHALL PAS,1,38.4480577,-106.1069649,62,16,0,1,1,17_317,6314524.428,0,0,0,0,2736,For,28,257,28,257,16,16,16,16,2.887258904,1.388656497,7485696
840,17,318,GRIBBLES PRK,1,38.6441327,-105.7794649,62,16,0,1,1,17_318,4603615.922,0,0,0,0,2773.285714,Herb,37,282,37,282,10,10,10,10,2.166666667,0.937130928,7691113.653
840,17,319,ELLICOTT,1,38.5495769,-104.4588733,36,18,0,1,1,17_319,4191116.832,0,0,0,0,1604.5,Herb,16,267,14,238,11,11,11,11,3,0.524975419,2574420.25
840,17,32,WILSON CREEK,1,40.1380256,-107.9697719,84,16,0,1,1,17_32,4771391.895,0,0,0,0,2089.714286,For,38,263,37,261,11,11,11,11,3.250433803,1.205339551,4366905.796
840,17,320,KARVAL,1,38.7624107,-103.3489149,36,18,0,1,1,17_320,4355547.65,0,0,0,0,1467,Herb,15,415,15,415,10,10,10,10,2.25046277,0.587721467,2152089
840,17,321,SHERIDAN LAK,1,38.2460697,-102.2107619,36,18,0,1,1,17_321,4459873.099,0,0,0,0,1187,Herb,9,151,8,149,11,11,11,11,3.003181458,0.655388772,1408969
840,17,322,MCPHEE RES.,1,37.8399527,-108.7610769,84,16,0,1,1,17_322,4499445.515,0,0,0,0,2497.333333,For,27,298,27,298,8,8,8,8,2.350002003,1.373892665,6236673.778
840,17,324,SOUTH FORK,1,37.6490053,-106.6533167,62,16,0,1,1,17_324,5038337.411,0,0,0,0,2543.333333,For,36,332,36,332,9,9,9,9,7.454703967,1.197957635,6468544.444
840,17,326,WALSENBURG,1,37.6176717,-104.7749029,84,16,0,1,1,17_326,4409174.467,0,0,0,0,1903.285714,Herb,25,108,23,106,22,19,19,19,23.10492452,0.668614656,3622496.51
840,17,327,TIMPAS,1,37.95117,-103.8764488,36,18,0,1,1,17_327,4627379.782,382330.8736,0.082623621,0,0,1357.6,Herb,9,256,9,256,10,10,10,10,4.983749437,0.52436024,1843077.76
840,17,33,WALDEN,1,40.8796847,-106.4591899,86,16,0,1,1,17_33,4396325.218,0,0,0,0,2565.25,Shrub,11,110,11,110,11,11,11,11,3.250080506,0.483144671,6580507.563
840,17,34,LOST LAKE,1,40.8716166,-105.9079302,62,16,0,1,1,17_34,8828901.886,0,0,0,0,2530.076923,Shrub,22,164,22,164,9,9,9,9,1,1.350824296,6401289.237
840,17,35,HUDSON,1,40.3052417,-104.6963429,36,18,0,1,1,17_35,4352901.705,0,0,0,0,1455.5,Herb,21,1150,18,490,21.5,19,22,21,14.906473,1.095533967,2118480.25
840,17,351,ANGORA,1,40.2044442,-108.7539818,84,16,0,1,1,17_351,4408056.279,0,0,0,0,1788.2,Shrub,20,202,20,202,22,18,18,17,9.461091314,0.56342274,3197659.24
840,17,352,YELLOWJACKET PASS,1,40.0522652,-107.8736167,84,16,0,1,1,17_352,4405930.991,0,0,0,0,1970.285714,Shrub,35,269,35,269,13,13,14,14,8.613537979,1.060777545,3882025.796
840,17,359,RIFLE FALLS,1,39.7578337,-107.6922689,84,16,0,1,1,17_359,9015804.296,0,0,0,0,2553.833333,For,23,173,23,173,10,10,10,10,4.833333333,1.340674162,6522064.694
840,17,36,WILDHORSE L,1,40.8478437,-103.3439259,36,18,0,1,1,17_36,5843300.229,0,0,0,0,1273.111111,Herb,12,390,12,390,10,10,10,10,3,0.746432066,1620811.901
840,17,361,ROLLINS PASS,1,39.8235192,-105.5238079,62,16,0,1,1,17_361,4503265.039,0,0,0,0,2767.285714,For,28,204,28,204,18,14,18,17,11.22891254,1.973056078,7657870.224
840,17,362,ELBERT,1,38.9999639,-104.7380455,87,18,0,1,1,17_362,5254349.839,0,0,0,0,2215.375,For,24,249,24,249,32,31.5,31.5,32,21.14565579,1.262856781,4907886.391
840,17,365,NUCLA,1,38.2700861,-108.5366804,62,16,0,1,1,17_365,5099363.07,0,0,0,0,1831.142857,For,28,167,28,167,12,12,12,12,5.443412849,0.811638802,3353084.163
840,17,366,OWL CREEK PASS,1,38.1738367,-107.7416909,62,16,0,1,1,17_366,4691968.697,0,0,0,0,2199,Herb,23,181,23,181,17,17,17,17,7.271818439,1.413570344,4835601
840,17,367,COCHETOPA PASS,1,38.0540197,-106.8645557,62,16,0,1,1,17_367,4534723.65,0,0,0,0,3248.571429,For,26,211,26,211,8,8,8,8,0,1.131520629,10553216.33
840,17,368,WESTCLIFFE,1,38.1502227,-105.5137559,62,16,0,1,1,17_368,5220245.092,0,0,0,0,2363.6,Herb,27,394,25,371,10,11,11,11,9.671554375,0.843011796,5586604.96
840,17,37,WAVERLY,1,40.2631147,-102.7182079,36,18,0,1,1,17_37,4355126.944,0,0,0,0,1236,Herb,15,340,13,334,15,15,15,15,6.764751434,0.940514266,1527696
840,17,372,HAYCAMP MESA,1,37.4432477,-108.4743579,62,16,0,1,1,17_372,11108916.89,0,0,0,0,2141.25,For,30,213,30,213,16,15,15,15,11.9779878,1.352362156,4584951.563
840,17,373,LIZARD HEAD PASS,1,37.9427007,-107.8223959,62,16,0,1,1,17_373,4465414.468,28824.02805,0.00645495,0,0,2808.166667,For,24,263,24,263,31.5,29,30.5,28.5,20.5,0.807947814,7885800.028
840,17,375,GARDNER,1,37.9410936,-105.232388,84,16,0,1,1,17_375,5046303.118,0,0,0,0,2716.571429,For,29,175,29,175,8,8,8,8,0.251963574,1.030019641,7379760.327
840,17,39,WILLOW PEAK,1,39.6640362,-107.1232134,62,16,0,1,1,17_39,7331399.171,0,0,0,0,2783.363636,For,22,188,22,188,10,10,10,10,4.278802077,0.83686024,7747113.132
840,17,4,HARMONY,1,40.5090827,-105.0392299,87,16,0,1,1,17_4,5612583.426,1809.401431,0.000322383,0,0,1520.857143,Urban,13,133,11,130,38,38,38,38,39.57142857,1.10999012,2313006.449
840,17,40,RED CLIFF,1,39.5442667,-106.2206124,62,16,0,1,1,17_40,9166622.52,0,0,0,0,3286.769231,For,14,247,14,247,10,9,10,11,10.2919934,0.897145689,10802851.98
840,17,41,TARRYALL,1,39.0800627,-105.4160009,62,16,0,1,1,17_41,5118743.684,0,0,0,0,2567.6,Shrub,35,244,35,244,9,9,9,9,0.691304062,1.101993114,6592569.76
840,17,410,WESTON PASS 2,1,39.1305537,-106.1788927,62,16,0,1,1,17_410,8278159.016,64914.40128,0.007841647,64914.40128,0.007841647,3500.333333,For,17,236,17,236,8,8,8,8,1.250543761,0.862286727,12252333.44
840,17,412,PROSPECT VALLEY 2,1,39.9848652,-104.5086695,36,18,0,1,1,17_412,4677417.742,0,0,0,0,1535,Herb,20,338,17,329,15,15,15,16,1.387120426,0.814099401,2356225
840,17,419,DOYLE BRIDGE 2,1,38.0641056,-104.4189177,36,18,0,1,1,17_419,9850593.645,709542.3974,0.07203042,0,0,1476.0625,Herb,28,558,27,544,9.5,9.5,9.5,9.5,1,0.568036437,2178760.504
840,17,42,ADAMS CO.,1,39.8407587,-104.1886679,36,18,0,1,1,17_42,12551167.66,0,0,0,0,1525.736842,Herb,16,560,13,547,15,15,15,15,3.0003011,0.850086123,2327872.911
840,17,422,Cortez 2,1,37.5166544,-108.46451,84,16,0,1,1,17_422,5086334.854,0,0,0,0,2261.5,For,37,322,36,320,14,11,11,12,7.342224538,1.555671751,5114382.25
840,17,423,ANIMAS 2,1,37.2314334,-107.8695551,84,16,0,1,1,17_423,5739778.348,0,0,0,0,1990.222222,Shrub,24,175,23,173,28,28,28,25,27.2880373,1.160125494,3960984.494
840,17,44,BETHUNE,1,39.3883077,-102.4274519,36,18,0,1,1,17_44,4355948.166,0,0,0,0,1264.5,Herb,25,361,21,284,15,15,15,15,4.6529212,0.895915389,1598960.25
840,17,45,UNCOMPAHGRE,1,38.7397289,-108.623622,62,16,0,1,1,17_45,4394168.857,0,0,0,0,2484.571429,For,31,275,31,275,11,11,11,11,4.258837223,0.775344491,6173095.184
840,17,453,Stillwater Pass 2,1,40.179928,-106.00812,62,16,0,1,1,17_453,8718410.675,0,0,0,0,2617.285714,For,34,350,34,350,9,9,9,9,10.83333333,1.290846467,6850184.51
840,17,46,CASTLETON,1,38.5920517,-106.9174979,62,16,0,1,1,17_46,4572491.066,0,0,0,0,2381.714286,Mosaic,31,331,28,294,21,18.5,17,17,8.94174997,0.751660943,5672562.939
840,17,47,DOYLEVILLE,1,38.5112521,-106.5542061,62,16,0,1,1,17_47,4796245.271,0,0,0,0,2659.571429,Shrub,30,243,30,243,9,9,9,9,2.278905988,1.334215045,7073320.184
840,17,49,EDISON,1,38.6945177,-104.0715939,36,18,0,1,1,17_49,8935988.11,0,0,0,0,1703.857143,Herb,13,243,13,243,11,11,11,11,4.150001192,0.516978323,2903129.163
840,17,50,CROWLEY,1,38.1746667,-103.9489359,36,18,0,1,1,17_50,4762985.278,0,0,0,0,1367,Herb,20,291,17,279,15,15,15,15,10.0192132,0.625246048,1868689
840,17,51,CHEYENNE,1,38.6933497,-102.5906749,36,18,0,1,1,17_51,4358114.464,0,0,0,0,1298.833333,Herb,9,406,9,406,10,10,10,10,1.250053838,0.628937006,1686968.028
840,17,52,DOLORES RIV,1,37.7907487,-108.0204389,62,16,0,1,1,17_52,6723250.204,96694.09698,0.014382046,96694.09698,0.014382046,2982.222222,For,31,293,31,293,8,8,8,8,1.730504841,1.219488184,8893649.383
840,17,55,ALAMOSA,1,37.1810849,-105.7459646,87,16,0,1,1,17_55,5315820.401,2178823.831,0.409875366,0,0,2326,Shrub,10,160,10,160,9,9,9,9,6.520878792,0.438238189,5410276
840,17,56,TRINCHERA,1,37.0446817,-104.0585169,87,18,0,1,1,17_56,4359781.177,0,0,0,0,1780.714286,Herb,13,130,13,130,11,11,11,11,3.25066644,0.676304132,3170943.367
840,17,58,CAMPO,1,37.1052137,-102.5796589,36,18,0,1,1,17_58,4358793.178,0,0,0,0,1330.666667,Herb,22,165,18,156,8,8,8,8,7.266908646,0.60094732,1770673.778
840,17,6,PINNEO,1,40.2096396,-103.440258,36,18,0,1,1,17_6,7266287.604,0,0,0,0,1341.454545,Herb,15,266,14,206,10,10,10,10,11.00761573,0.821788877,1799500.298
840,17,7,FLEMING,1,40.6569477,-102.9337159,36,18,0,1,1,17_7,5567706.473,0,0,0,0,1321.375,Herb,14,474,12,464,15,15,15,15,2.523610626,0.853161901,1746031.891
840,17,8,DOUGLAS PASS,1,39.4003427,-108.8123629,84,16,0,1,1,17_8,4711806.366,0,0,0,0,1681,Shrub,28,145,26,143,10,10,10,10,8.75,0.837885519,2825761
